timestamp,equity_btc,equity_sol,equity
1725562800000,501.10311661262483,500.0,1001.1031166126248
1725566400000,501.10311661262483,500.0,1001.1031166126248
1725570000000,501.10311661262483,500.0,1001.1031166126248
1725573600000,501.10311661262483,500.0,1001.1031166126248
1725577200000,501.10311661262483,500.0,1001.1031166126248
1725580800000,501.10311661262483,500.0,1001.1031166126248
1725584400000,501.10311661262483,500.0,1001.1031166126248
1725588000000,501.10311661262483,500.0,1001.1031166126248
1725591600000,500.9160544709358,500.0,1000.9160544709358
1725595200000,500.87454824857565,500.0,1000.8745482485756
1725598800000,501.2527160523015,500.0,1001.2527160523015
1725602400000,501.48188716037544,500.0,1001.4818871603754
1725606000000,503.750539228693,500.0,1003.750539228693
1725609600000,504.85045136803336,500.0,1004.8504513680334
1725613200000,504.85045136803336,500.0,1004.8504513680334
1725616800000,504.85045136803336,500.0,1004.8504513680334
1725620400000,504.85045136803336,500.0,1004.8504513680334
1725624000000,504.85045136803336,500.0,1004.8504513680334
1725627600000,504.85045136803336,500.0,1004.8504513680334
1725631200000,510.6486022119723,500.0,1010.6486022119723
1725634800000,508.89154788255485,500.0,1008.8915478825548
1725638400000,508.89154788255485,500.0,1008.8915478825548
1725642000000,508.89154788255485,500.0,1008.8915478825548
1725645600000,508.89154788255485,500.0,1008.8915478825548
1725649200000,508.89154788255485,500.0,1008.8915478825548
1725652800000,508.89154788255485,500.0,1008.8915478825548
1725656400000,508.89154788255485,500.0,1008.8915478825548
1725660000000,508.89154788255485,500.0,1008.8915478825548
1725663600000,508.89154788255485,500.0,1008.8915478825548
1725667200000,508.89154788255485,500.0,1008.8915478825548
1725670800000,508.89154788255485,500.0,1008.8915478825548
1725674400000,508.89154788255485,500.0,1008.8915478825548
1725678000000,508.89154788255485,500.0,1008.8915478825548
1725681600000,508.89154788255485,500.0,1008.8915478825548
1725685200000,508.89154788255485,500.0,1008.8915478825548
1725688800000,508.89154788255485,500.0,1008.8915478825548
1725692400000,508.89154788255485,500.0,1008.8915478825548
1725696000000,508.89154788255485,500.0,1008.8915478825548
1725699600000,508.89154788255485,500.0,1008.8915478825548
1725703200000,508.85374743039495,500.0,1008.853747430395
1725706800000,508.9095964909698,500.0,1008.9095964909698
1725710400000,508.0141373922221,500.0,1008.0141373922221
1725714000000,508.1037207846878,500.0,1008.1037207846878
1725717600000,507.7956138867512,500.0,1007.7956138867512
1725721200000,507.24911771011904,500.0,1007.249117710119
1725724800000,508.37584439527427,500.0,1008.3758443952743
1725728400000,509.62663845660586,500.0,1009.6266384566059
1725732000000,509.0355379966958,500.0,1009.0355379966958
1725735600000,508.63822253220326,500.0,1008.6382225322033
1725739200000,509.5415529750589,500.0,1009.541552975059
1725742800000,510.4107742601137,500.0,1010.4107742601137
1725746400000,510.3095712644411,500.0,1010.309571264441
1725750000000,509.5610439223736,500.0,1009.5610439223735
1725753600000,509.6569993553076,500.0,1009.6569993553076
1725757200000,509.11949900051303,500.0,1009.1194990005131
1725760800000,508.89985101731247,500.0,1008.8998510173125
1725764400000,508.66895825681496,500.0,1008.6689582568149
1725768000000,508.2877603064481,500.0,1008.287760306448
1725771600000,508.8627432522325,500.0,1008.8627432522326
1725775200000,509.04340934080363,500.0,1009.0434093408037
1725778800000,508.5179034151258,500.0,1008.5179034151258
1725782400000,508.3754695693643,500.0,1008.3754695693643
1725786000000,508.4635536581905,500.0,1008.4635536581904
1725789600000,507.859334291434,500.0,1007.8593342914339
1725793200000,508.07710814508505,500.0,1008.077108145085
1725796800000,509.4309793316388,500.0,1009.4309793316388
1725800400000,508.66895825681496,500.0,1008.6689582568149
1725804000000,509.6123950720297,500.0,1009.6123950720297
1725807600000,511.2979871888437,500.0,1011.2979871888438
1725811200000,510.4887380493726,500.0,1010.4887380493726
1725814800000,508.25440080046707,500.0,1008.254400800467
1725818400000,508.5808741679888,500.0,1008.5808741679888
1725822000000,508.8769866368087,500.0,1008.8769866368086
1725825600000,508.7266814469393,500.0,1008.7266814469393
1725829200000,508.39908360168795,500.0,1008.399083601688
1725832800000,508.13895442021834,500.0,1008.1389544202184
1725836400000,506.31806173004804,500.0,1006.318061730048
1725840000000,506.31806173004804,500.0,1006.318061730048
1725843600000,506.31806173004804,500.0,1006.318061730048
1725847200000,506.31806173004804,500.0,1006.318061730048
1725850800000,506.31806173004804,500.0,1006.318061730048
1725854400000,506.31806173004804,500.0,1006.318061730048
1725858000000,506.31806173004804,500.0,1006.318061730048
1725861600000,506.31806173004804,500.0,1006.318061730048
1725865200000,506.31806173004804,500.0,1006.318061730048
1725868800000,506.31806173004804,500.0,1006.318061730048
1725872400000,506.31806173004804,500.0,1006.318061730048
1725876000000,506.31806173004804,500.0,1006.318061730048
1725879600000,506.31806173004804,500.0,1006.318061730048
1725883200000,506.31806173004804,500.0,1006.318061730048
1725886800000,506.31806173004804,500.0,1006.318061730048
1725890400000,506.31806173004804,500.0,1006.318061730048
1725894000000,504.85817705895465,500.0,1004.8581770589547
1725897600000,501.05112268606325,500.0,1001.0511226860633
1725901200000,504.2184312017797,500.0,1004.2184312017797
1725904800000,504.2184312017797,500.0,1004.2184312017797
1725908400000,504.2184312017797,500.0,1004.2184312017797
1725912000000,504.2184312017797,500.0,1004.2184312017797
1725915600000,504.2184312017797,500.0,1004.2184312017797
1725919200000,504.2184312017797,500.0,1004.2184312017797
1725922800000,504.2184312017797,500.0,1004.2184312017797
1725926400000,504.2184312017797,500.0,1004.2184312017797
1725930000000,504.2184312017797,500.0,1004.2184312017797
1725933600000,504.2184312017797,500.0,1004.2184312017797
1725937200000,504.2184312017797,500.0,1004.2184312017797
1725940800000,504.2184312017797,500.0,1004.2184312017797
1725944400000,504.2184312017797,500.0,1004.2184312017797
1725948000000,504.2184312017797,500.0,1004.2184312017797
1725951600000,504.2184312017797,500.0,1004.2184312017797
1725955200000,504.2184312017797,500.0,1004.2184312017797
1725958800000,504.2184312017797,500.0,1004.2184312017797
1725962400000,504.2184312017797,500.0,1004.2184312017797
1725966000000,504.2184312017797,500.0,1004.2184312017797
1725969600000,504.2184312017797,500.0,1004.2184312017797
1725973200000,504.2184312017797,500.0,1004.2184312017797
1725976800000,504.2184312017797,500.0,1004.2184312017797
1725980400000,503.5383529103479,500.0,1003.5383529103478
1725984000000,504.331610631795,500.0,1004.331610631795
1725987600000,505.6358102383696,500.0,1005.6358102383696
1725991200000,507.0971680309055,500.0,1007.0971680309056
1725994800000,507.54085782211354,500.0,1007.5408578221136
1725998400000,507.54085782211354,500.0,1007.5408578221136
1726002000000,507.54085782211354,500.0,1007.5408578221136
1726005600000,507.54085782211354,500.0,1007.5408578221136
1726009200000,507.54085782211354,500.0,1007.5408578221136
1726012800000,507.54085782211354,500.0,1007.5408578221136
1726016400000,507.54085782211354,500.0,1007.5408578221136
1726020000000,507.54085782211354,500.0,1007.5408578221136
1726023600000,507.54085782211354,500.0,1007.5408578221136
1726027200000,507.54085782211354,500.0,1007.5408578221136
1726030800000,507.54085782211354,500.0,1007.5408578221136
1726034400000,507.54085782211354,500.0,1007.5408578221136
1726038000000,507.54085782211354,500.0,1007.5408578221136
1726041600000,507.54085782211354,500.0,1007.5408578221136
1726045200000,507.54085782211354,500.0,1007.5408578221136
1726048800000,507.54085782211354,500.0,1007.5408578221136
1726052400000,507.54085782211354,500.0,1007.5408578221136
1726056000000,507.54085782211354,500.0,1007.5408578221136
1726059600000,507.54085782211354,500.0,1007.5408578221136
1726063200000,507.54085782211354,500.0,1007.5408578221136
1726066800000,507.54085782211354,500.0,1007.5408578221136
1726070400000,507.54085782211354,500.0,1007.5408578221136
1726074000000,507.54085782211354,500.0,1007.5408578221136
1726077600000,507.54085782211354,500.0,1007.5408578221136
1726081200000,507.54085782211354,500.0,1007.5408578221136
1726084800000,507.54085782211354,500.0,1007.5408578221136
1726088400000,507.54085782211354,500.0,1007.5408578221136
1726092000000,507.54085782211354,500.0,1007.5408578221136
1726095600000,507.54085782211354,500.0,1007.5408578221136
1726099200000,507.54085782211354,500.0,1007.5408578221136
1726102800000,507.54085782211354,500.0,1007.5408578221136
1726106400000,507.54085782211354,500.0,1007.5408578221136
1726110000000,507.54085782211354,500.0,1007.5408578221136
1726113600000,507.54085782211354,500.0,1007.5408578221136
1726117200000,507.54085782211354,500.0,1007.5408578221136
1726120800000,507.54085782211354,500.0,1007.5408578221136
1726124400000,507.54085782211354,500.0,1007.5408578221136
1726128000000,507.54085782211354,500.0,1007.5408578221136
1726131600000,507.54085782211354,500.0,1007.5408578221136
1726135200000,507.54085782211354,500.0,1007.5408578221136
1726138800000,507.54085782211354,500.0,1007.5408578221136
1726142400000,507.54085782211354,500.0,1007.5408578221136
1726146000000,507.54085782211354,500.0,1007.5408578221136
1726149600000,506.77130920427,500.0,1006.77130920427
1726153200000,506.62214423616814,500.0,1006.6221442361682
1726156800000,508.6182810970405,500.0,1008.6182810970405
1726160400000,509.80597197513447,500.0,1009.8059719751345
1726164000000,508.99717418818597,500.0,1008.9971741881859
1726167600000,509.77747583736027,500.0,1009.7774758373603
1726171200000,509.09251311826995,500.0,1009.09251311827
1726174800000,508.1099240713161,500.0,1008.1099240713161
1726178400000,508.90324247478225,500.0,1008.9032424747822
1726182000000,508.83780689915267,500.0,1008.8378068991526
1726185600000,508.48002205821024,500.0,1008.4800220582102
1726189200000,508.8117733905688,500.0,1008.8117733905688
1726192800000,508.5528455214109,500.0,1008.552845521411
1726196400000,507.8615503272597,500.0,1007.8615503272597
1726200000000,507.81440856847274,500.0,1007.8144085684728
1726203600000,508.16023206763344,500.0,1008.1602320676334
1726207200000,507.5336688407716,500.0,1007.5336688407716
1726210800000,508.7692050859926,500.0,1008.7692050859926
1726214400000,508.2235568182427,500.0,1008.2235568182427
1726218000000,508.55706717145154,500.0,1008.5570671714515
1726221600000,509.6043881856949,500.0,1009.6043881856949
1726225200000,507.9512603906228,500.0,1007.9512603906228
1726228800000,508.0543390124479,500.0,1008.0543390124478
1726232400000,508.560585213152,500.0,1008.5605852131521
1726236000000,509.9885583393912,500.0,1009.9885583393911
1726239600000,514.2362418885933,500.0,1014.2362418885933
1726243200000,510.8238722017974,500.0,1010.8238722017975
1726246800000,510.8238722017974,500.0,1010.8238722017975
1726250400000,510.8238722017974,500.0,1010.8238722017975
1726254000000,510.8238722017974,500.0,1010.8238722017975
1726257600000,510.8238722017974,500.0,1010.8238722017975
1726261200000,510.8238722017974,500.0,1010.8238722017975
1726264800000,510.8238722017974,500.0,1010.8238722017975
1726268400000,510.8238722017974,500.0,1010.8238722017975
1726272000000,510.8238722017974,500.0,1010.8238722017975
1726275600000,510.8238722017974,500.0,1010.8238722017975
1726279200000,510.8238722017974,500.0,1010.8238722017975
1726282800000,510.8238722017974,500.0,1010.8238722017975
1726286400000,510.8238722017974,500.0,1010.8238722017975
1726290000000,510.8238722017974,500.0,1010.8238722017975
1726293600000,510.8238722017974,500.0,1010.8238722017975
1726297200000,510.8238722017974,500.0,1010.8238722017975
1726300800000,510.8238722017974,500.0,1010.8238722017975
1726304400000,510.8238722017974,500.0,1010.8238722017975
1726308000000,510.8238722017974,500.0,1010.8238722017975
1726311600000,510.8238722017974,500.0,1010.8238722017975
1726315200000,510.8238722017974,500.0,1010.8238722017975
1726318800000,510.7508334823469,500.0,1010.7508334823469
1726322400000,511.2323039941422,500.0,1011.2323039941423
1726326000000,511.0442295754722,500.0,1011.0442295754722
1726329600000,511.41046176164605,500.0,1011.410461761646
1726333200000,511.09347087781487,500.0,1011.0934708778149
1726336800000,510.728606505595,500.0,1010.728606505595
1726340400000,510.82332762190697,500.0,1010.823327621907
1726344000000,511.5325391570374,500.0,1011.5325391570374
1726347600000,511.5616052035591,500.0,1011.5616052035591
1726351200000,511.526042040756,500.0,1011.526042040756
1726354800000,511.4624386918967,500.0,1011.4624386918968
1726358400000,511.57391552914476,500.0,1011.5739155291448
1726362000000,512.2410667851907,500.0,1012.2410667851907
1726365600000,512.26842306427,500.0,1012.26842306427
1726369200000,512.0146935758097,500.0,1012.0146935758097
1726372800000,511.8898805525105,500.0,1011.8898805525105
1726376400000,511.98425971533396,500.0,1011.984259715334
1726380000000,512.0670124595488,500.0,1012.0670124595488
1726383600000,512.1391646456203,500.0,1012.1391646456203
1726387200000,511.7113808315181,500.0,1011.7113808315181
1726390800000,511.5185190640092,500.0,1011.5185190640092
1726394400000,511.41866864536985,500.0,1011.4186686453698
1726398000000,511.49492427330335,500.0,1011.4949242733034
1726401600000,511.84816222691455,500.0,1011.8481622269146
1726405200000,512.1169376688684,500.0,1012.1169376688684
1726408800000,512.4181986922291,500.0,1012.4181986922291
1726412400000,512.6346552504439,500.0,1012.6346552504439
1726416000000,511.3047981337023,500.0,1011.3047981337023
1726419600000,510.84658045912437,500.0,1010.8465804591244
1726423200000,511.38310548256675,500.0,1011.3831054825667
1726426800000,511.0715858545515,500.0,1011.0715858545515
1726430400000,510.8281149707459,500.0,1010.8281149707459
1726434000000,510.3199720868482,500.0,1010.3199720868482
1726437600000,509.5570738540248,500.0,1009.5570738540248
1726441200000,508.5106961792423,500.0,1008.5106961792424
1726444800000,509.17672472023594,500.0,1009.1767247202359
1726448400000,509.17672472023594,500.0,1009.1767247202359
1726452000000,509.17672472023594,500.0,1009.1767247202359
1726455600000,509.17672472023594,500.0,1009.1767247202359
1726459200000,509.17672472023594,500.0,1009.1767247202359
1726462800000,509.17672472023594,500.0,1009.1767247202359
1726466400000,509.17672472023594,500.0,1009.1767247202359
1726470000000,509.17672472023594,500.0,1009.1767247202359
1726473600000,509.17672472023594,500.0,1009.1767247202359
1726477200000,507.27906425270777,500.0,1007.2790642527077
1726480800000,507.43454640885943,500.0,1007.4345464088594
1726484400000,507.43454640885943,500.0,1007.4345464088594
1726488000000,507.43454640885943,500.0,1007.4345464088594
1726491600000,507.43454640885943,500.0,1007.4345464088594
1726495200000,507.43454640885943,500.0,1007.4345464088594
1726498800000,507.43454640885943,500.0,1007.4345464088594
1726502400000,507.43454640885943,500.0,1007.4345464088594
1726506000000,507.43454640885943,500.0,1007.4345464088594
1726509600000,507.43454640885943,500.0,1007.4345464088594
1726513200000,507.43454640885943,500.0,1007.4345464088594
1726516800000,507.43454640885943,500.0,1007.4345464088594
1726520400000,507.43454640885943,500.0,1007.4345464088594
1726524000000,507.43454640885943,500.0,1007.4345464088594
1726527600000,507.43454640885943,500.0,1007.4345464088594
1726531200000,504.98218863289634,500.0,1004.9821886328964
1726534800000,505.3360225384736,500.0,1005.3360225384736
1726538400000,505.3360225384736,500.0,1005.3360225384736
1726542000000,505.3360225384736,500.0,1005.3360225384736
1726545600000,505.3360225384736,500.0,1005.3360225384736
1726549200000,505.3360225384736,500.0,1005.3360225384736
1726552800000,505.3360225384736,500.0,1005.3360225384736
1726556400000,505.3360225384736,500.0,1005.3360225384736
1726560000000,505.3360225384736,500.0,1005.3360225384736
1726563600000,505.3360225384736,500.0,1005.3360225384736
1726567200000,505.3360225384736,500.0,1005.3360225384736
1726570800000,505.3360225384736,500.0,1005.3360225384736
1726574400000,505.3360225384736,500.0,1005.3360225384736
1726578000000,505.3360225384736,500.0,1005.3360225384736
1726581600000,505.3360225384736,500.0,1005.3360225384736
1726585200000,505.3360225384736,500.0,1005.3360225384736
1726588800000,505.3360225384736,500.0,1005.3360225384736
1726592400000,505.3360225384736,500.0,1005.3360225384736
1726596000000,505.3360225384736,500.0,1005.3360225384736
1726599600000,505.3360225384736,500.0,1005.3360225384736
1726603200000,505.3360225384736,500.0,1005.3360225384736
1726606800000,505.3360225384736,500.0,1005.3360225384736
1726610400000,505.3360225384736,500.0,1005.3360225384736
1726614000000,505.3360225384736,500.0,1005.3360225384736
1726617600000,505.3360225384736,500.0,1005.3360225384736
1726621200000,505.3360225384736,500.0,1005.3360225384736
1726624800000,505.3360225384736,500.0,1005.3360225384736
1726628400000,505.3360225384736,500.0,1005.3360225384736
1726632000000,505.3360225384736,500.0,1005.3360225384736
1726635600000,505.3360225384736,500.0,1005.3360225384736
1726639200000,505.3360225384736,500.0,1005.3360225384736
1726642800000,505.3360225384736,500.0,1005.3360225384736
1726646400000,505.3360225384736,500.0,1005.3360225384736
1726650000000,505.3360225384736,500.0,1005.3360225384736
1726653600000,505.3360225384736,500.0,1005.3360225384736
1726657200000,505.3360225384736,500.0,1005.3360225384736
1726660800000,505.3360225384736,500.0,1005.3360225384736
1726664400000,505.3360225384736,500.0,1005.3360225384736
1726668000000,505.3360225384736,500.0,1005.3360225384736
1726671600000,505.3360225384736,500.0,1005.3360225384736
1726675200000,505.3360225384736,500.0,1005.3360225384736
1726678800000,505.3360225384736,500.0,1005.3360225384736
1726682400000,505.3360225384736,500.0,1005.3360225384736
1726686000000,505.3360225384736,500.0,1005.3360225384736
1726689600000,505.3360225384736,500.0,1005.3360225384736
1726693200000,505.3360225384736,500.0,1005.3360225384736
1726696800000,505.3360225384736,500.0,1005.3360225384736
1726700400000,505.3360225384736,500.0,1005.3360225384736
1726704000000,505.3360225384736,500.0,1005.3360225384736
1726707600000,505.3360225384736,500.0,1005.3360225384736
1726711200000,505.3360225384736,500.0,1005.3360225384736
1726714800000,505.3360225384736,500.0,1005.3360225384736
1726718400000,505.3360225384736,500.0,1005.3360225384736
1726722000000,505.3360225384736,500.0,1005.3360225384736
1726725600000,505.3360225384736,500.0,1005.3360225384736
1726729200000,505.3360225384736,500.0,1005.3360225384736
1726732800000,505.3360225384736,500.0,1005.3360225384736
1726736400000,505.3360225384736,500.0,1005.3360225384736
1726740000000,505.3360225384736,500.0,1005.3360225384736
1726743600000,505.3360225384736,500.0,1005.3360225384736
1726747200000,505.3360225384736,500.0,1005.3360225384736
1726750800000,505.3360225384736,500.0,1005.3360225384736
1726754400000,505.3360225384736,500.0,1005.3360225384736
1726758000000,505.3360225384736,500.0,1005.3360225384736
1726761600000,505.3360225384736,500.0,1005.3360225384736
1726765200000,505.3360225384736,500.0,1005.3360225384736
1726768800000,505.3360225384736,500.0,1005.3360225384736
1726772400000,505.3360225384736,500.0,1005.3360225384736
1726776000000,505.3360225384736,500.0,1005.3360225384736
1726779600000,505.3360225384736,500.0,1005.3360225384736
1726783200000,505.3360225384736,500.0,1005.3360225384736
1726786800000,505.3360225384736,500.0,1005.3360225384736
1726790400000,505.3360225384736,500.0,1005.3360225384736
1726794000000,505.3360225384736,500.0,1005.3360225384736
1726797600000,505.3360225384736,500.0,1005.3360225384736
1726801200000,505.3360225384736,500.0,1005.3360225384736
1726804800000,505.3360225384736,500.0,1005.3360225384736
1726808400000,505.3360225384736,500.0,1005.3360225384736
1726812000000,505.3360225384736,500.0,1005.3360225384736
1726815600000,505.3360225384736,500.0,1005.3360225384736
1726819200000,505.3360225384736,500.0,1005.3360225384736
1726822800000,505.3360225384736,500.0,1005.3360225384736
1726826400000,505.3360225384736,500.0,1005.3360225384736
1726830000000,505.3360225384736,500.0,1005.3360225384736
1726833600000,505.3360225384736,500.0,1005.3360225384736
1726837200000,505.3360225384736,500.0,1005.3360225384736
1726840800000,505.3360225384736,500.0,1005.3360225384736
1726844400000,505.0177190390211,500.0,1005.0177190390211
1726848000000,504.1446565167285,500.0,1004.1446565167284
1726851600000,503.5987525879544,500.0,1003.5987525879543
1726855200000,504.11843266074754,500.0,1004.1184326607475
1726858800000,503.2280036884282,500.0,1003.2280036884282
1726862400000,503.2280036884282,500.0,1003.2280036884282
1726866000000,503.2280036884282,500.0,1003.2280036884282
1726869600000,503.59436468922024,500.0,1003.5943646892202
1726873200000,503.67421250591764,500.0,1003.6742125059177
1726876800000,503.5755206044797,500.0,1003.5755206044797
1726880400000,502.5285560319436,500.0,1002.5285560319436
1726884000000,502.75340748376345,500.0,1002.7534074837635
1726887600000,502.6687687980642,500.0,1002.6687687980642
1726891200000,502.57295141802734,500.0,1002.5729514180273
1726894800000,502.7926926095785,500.0,1002.7926926095786
1726898400000,503.03958205880684,500.0,1003.0395820588069
1726902000000,503.30467681024214,500.0,1003.3046768102422
1726905600000,503.13731578644445,500.0,1003.1373157864444
1726909200000,503.41486679728456,500.0,1003.4148667972845
1726912800000,502.9757038054489,500.0,1002.9757038054489
1726916400000,503.2979695936396,500.0,1003.2979695936397
1726920000000,503.52825069699486,500.0,1003.5282506969949
1726923600000,503.6020300796232,500.0,1003.6020300796232
1726927200000,504.024265334319,500.0,1004.024265334319
1726930800000,503.5812696472819,500.0,1003.5812696472819
1726934400000,503.7467143234789,500.0,1003.746714323479
1726938000000,503.9466532564891,500.0,1003.9466532564891
1726941600000,503.8795810904633,500.0,1003.8795810904633
1726945200000,503.67165737578335,500.0,1003.6716573757833
1726948800000,503.4771480943085,500.0,1003.4771480943085
1726952400000,503.33885167578865,500.0,1003.3388516757886
1726956000000,503.7400071068763,500.0,1003.7400071068763
1726959600000,504.1379686252961,500.0,1004.137968625296
1726963200000,503.7518245837475,500.0,1003.7518245837475
1726966800000,503.1932092581326,500.0,1003.1932092581326
1726970400000,502.899688683953,500.0,1002.899688683953
1726974000000,503.3976196688779,500.0,1003.397619668878
1726977600000,503.2736958573636,500.0,1003.2736958573636
1726981200000,502.845072777332,500.0,1002.845072777332
1726984800000,502.6381072364524,500.0,1002.6381072364525
1726988400000,502.79652530478,500.0,1002.7965253047801
1726992000000,503.11048692003413,500.0,1003.1104869200342
1726995600000,502.06000904356335,500.0,1002.0600090435634
1726999200000,501.94215366611803,500.0,1001.942153666118
1727002800000,502.31903536092966,500.0,1002.3190353609297
1727006400000,502.3433090972057,500.0,1002.3433090972057
1727010000000,501.75722612264684,500.0,1001.7572261226469
1727013600000,501.9916593124704,500.0,1001.9916593124703
1727017200000,501.9491802739874,500.0,1001.9491802739874
1727020800000,502.3142444919278,500.0,1002.3142444919279
1727024400000,503.2248289935448,500.0,1003.2248289935449
1727028000000,502.92076850756115,500.0,1002.9207685075612
1727031600000,503.5506080856701,500.0,1003.5506080856701
1727035200000,503.6879463303896,500.0,1003.6879463303897
